"AssetFilename","OriginalFH6RelativePath","SourceRegion","SourceWidth","SourceHeight","SHA256","Usage","Rendering"
"Analogue/HUD_Dial_RevNumbers_9.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_RevNumbers_9.png","standalone HiRes texture","36","36","a80a5b4518a4140fc51cbb29e01147035bb9261937c79eb99c4409b0c5c13f86","Analogue RPM number","Native alpha mask; XAML normal/lit/redline tint"
"Analogue/HUD_Dial_Speed_Analogue_0.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_0.png","standalone HiRes texture","120","186","8c7f0dacb0d844c04c43ff7e686cf8ca825beeddfcdb144f6fdc3ecea87956c6","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_1.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_1.png","standalone HiRes texture","120","186","455267bf82689ec972ce6744a37e00ddbda5afb7199a2c57010228471b6d0230","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_2.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_2.png","standalone HiRes texture","120","186","45993bcba7faf62bfd676c2e8d3c2b54bf8abd7b51d7833c310c62b7c947d352","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_3.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_3.png","standalone HiRes texture","120","186","7403e6bebcbf4ee3dd9c3b2f6e6c46b2c69ae3dddd17d13ee29817133c5e0275","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_4.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_4.png","standalone HiRes texture","120","186","61ba2b4700317eb18a97b4a7d5b9f417d08d837f5aeedb5985e178140663bd61","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_5.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_5.png","standalone HiRes texture","122","186","d97d1110c319f9ebb9fe6d3e6c3af8c87719be8d029ed1fc47578307e77f56e0","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_6.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_6.png","standalone HiRes texture","120","186","98a719f7ff87740ef6428984987031ca6ed89a2ca663ee06bc843daade77141c","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_7.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_7.png","standalone HiRes texture","120","186","32d23b9101fbfc935709330c21370a98d1ac2dbebd646f49db2644fb1b19b0be","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_8.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_8.png","standalone HiRes texture","120","186","cd154849a75e7e056b022eba0b295e40b681066034e160965bed81274d48162d","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Speed_Analogue_9.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Speed_Analogue_9.png","standalone HiRes texture","120","186","c95da9b17eec3a62d9be9836a0c6998e17747522fbccf3e1f3e6475560ac7ba2","Analogue Speed digit","Native alpha texture; XAML normal/faded opacity tint"
"Analogue/HUD_Dial_Unit_KPH.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Unit_KPH.png","standalone HiRes texture","124","46","1a1416483b25a6fc11ba1a490263d0b5e1778ca3c63cbe3648fc3291a7eaa936","Analogue Unit label","Native alpha texture; XAML opacity tint"
"Analogue/HUD_Dial_Unit_MPH.png","ForzaUI/Textures/Data_Bound/Speedo_Analogue/HUD_Dial_Unit_MPH.png","standalone HiRes texture","104","46","8db2d413b72bc17e15a2e2aaa879c85a0f99d224e5a881de44aadfc5f91767cd","Analogue Unit label","Native alpha texture; XAML opacity tint"
"Electric/GearGauge0.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/GearGauge0.png","standalone HiRes texture","690","640","33f55d4121807122c4fcb3c69bfb33de6333761687505949b856ae7a25f8aa00","Electric analogue gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/GearGauge1.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/GearGauge1.png","standalone HiRes texture","690","640","83bfab1da17cc4882712d2151560950cabe5bba97c832aea927c8d85a5488fae","Electric analogue gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/GearGauge2.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/GearGauge2.png","standalone HiRes texture","690","640","a975d1f1eddb6a576a597587cfa20ec968c64d25115077518e7535ddee50f244","Electric analogue gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/GearGauge3.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/GearGauge3.png","standalone HiRes texture","690","640","afe44de37996896c544cf3538f2b233215f68e46e235cbfe5af605fb5d94fb59","Electric analogue gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/GearGauge4.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/GearGauge4.png","standalone HiRes texture","690","640","d4b0829505ce03d02c8c628ed6fb0328cb728b66ab4ad21ed0b16bf3dac1381c","Electric analogue gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed0.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed0.png","standalone HiRes texture","40","28","c14a8f8c44ce5075b8a5198e30a013637db6a4f6e8b0eb01be2ba7be605e2988","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed10.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed10.png","standalone HiRes texture","40","28","22b13cdb0188446ec79de8ff40120b2e15c396ffadccd42ecb389ce1a6e2d189","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed100.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed100.png","standalone HiRes texture","40","28","5ffe253659cc4cc468a6ef5291539a9216d6dcd704bc42d25038b0af70be3fb5","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed120.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed120.png","standalone HiRes texture","40","28","d431feba4e940aa899547279f5722bb1e6d408b3e28cc2bbb9d110b3c4a7dd16","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed140.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed140.png","standalone HiRes texture","40","28","722e3469bfe8bcb665b8e08f9313cee5d97fa4311c47fb30c13ed8df224cbba6","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed150.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed150.png","standalone HiRes texture","40","28","da6183740ada7f8a779eeb4d1644dd20d2b33ff7b1fd89914b19b5e0881f0c6d","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed160.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed160.png","standalone HiRes texture","40","28","615cbe3bc61d9358ab0e681b369e6c7266310dfa446a9ecf5204d13c8ab35a63","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed180.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed180.png","standalone HiRes texture","40","28","ea6c3d37db98fb51fbb5af0f15e674cde2d52acade4e5a97f0f39d93d600b5ba","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed20.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed20.png","standalone HiRes texture","40","28","f603ac46525266862840b1e8157abc4d8b40816e56320cffc13c3c6a336f973c","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed200.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed200.png","standalone HiRes texture","40","28","2fbfa8b1ddd4c64a76ef926d354631dbe123e5481a7c603b871a7300d84c8e72","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed210.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed210.png","standalone HiRes texture","40","28","a51995facad690a48524f15e4b78ddb1c44e52f010ad1ffb9af80922fa00686b","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed240.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed240.png","standalone HiRes texture","40","28","db271fe4ce7b0320aaa2f45e94d0041e334ad05a76b26b2c5ffd5e48898b183b","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed250.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed250.png","standalone HiRes texture","40","28","3109a9bfffaa2d6215123530c88ff8f186c3a84997d349bf4c7596c3346dc1d0","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed280.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed280.png","standalone HiRes texture","40","28","34d13abd2057e18dd4807d12525b10566d4736691fc0111eab7cd484ad23bde1","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed30.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed30.png","standalone HiRes texture","40","28","97fd3ce9cd1b3bdac943394973278707b4a23ce94cbdd294d8d8787e227e902a","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed300.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed300.png","standalone HiRes texture","40","28","a38091e179808ca7772bc1857a8cf0a7fe938288a58fc38928b4aac8d899230b","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed320.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed320.png","standalone HiRes texture","40","28","cfd310c86b62954dbc98a962de82fc44ad1436635b0c7cb9d6e697a2f75181ff","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed350.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed350.png","standalone HiRes texture","40","28","831d053a7757aeff022cf573458081a12ac57017e7acba6d0febc82ae0585a8a","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed360.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed360.png","standalone HiRes texture","40","28","f27f1c0df10c19cd4cc9318876b61cc67504f5830c1f82673adf29b3d7e18d27","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed40.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed40.png","standalone HiRes texture","40","28","e382df33a52e4e8f917ae902a1332f5af7178a75c91e36722fd11a6250ad95a5","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed400.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed400.png","standalone HiRes texture","40","28","acfe78fe7e2a43daf952ac71e4c9ab55c5cb7ee47923f895ac7f309bc2515e73","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed420.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed420.png","standalone HiRes texture","40","28","bb8bb22621cd0d89f1e652518589a79dbd991f5c62bfdaf7a24b162193f1c50b","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed480.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed480.png","standalone HiRes texture","40","28","193add20cdd9759425b262745a6baeef28de8ca10a514e7985c5904c53de693f","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed490.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed490.png","standalone HiRes texture","40","28","4edd93b26c4ee448a97760566dfd6079d13842063c5324e457d1861be3a2fac0","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed50.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed50.png","standalone HiRes texture","40","28","801587b8e4d294c0c02e3992b05ed523ca88f3a4040ea977555cecd204b59ad0","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed560.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed560.png","standalone HiRes texture","40","28","e72e3b3598cee1284a745d32e5b218b8af7ba2a46045fb59da1aa00e10ed6eea","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed60.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed60.png","standalone HiRes texture","40","28","437d5703934f58d68a2232a52e59a2c8f8a500ea0ed87090a87d512e46cb786c","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed70.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed70.png","standalone HiRes texture","40","28","85400d8b57c82852f1f021d23e67b0b459f5f017380a969d0f03e78dbe26e36e","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed80.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed80.png","standalone HiRes texture","40","28","1267dd6c0cb63893a051179c53e777adf79b3574e76bb478e57d8c11b61331f6","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Dial_Speed90.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Dial_Speed90.png","standalone HiRes texture","40","28","c3aae45260d4ebb1125fcc27f1207d4defbc44565be277fda15ec9db79a21ac3","Electric analogue dial-number texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Digital_Bar_0bar.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Digital_Bar_0bar.png","standalone HiRes texture","68","196","00336bde8f4d3af64a55dc122111107cbc9e834e9c6f61d5b10f10a2fa4ef785","Electric digital gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Digital_Bar_1bar.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Digital_Bar_1bar.png","standalone HiRes texture","68","196","0154a30319e074659bf33cb4c8b00a93b3d0439e642910036eb00dc8bfd3fff6","Electric digital gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Digital_Bar_2bar.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Digital_Bar_2bar.png","standalone HiRes texture","68","196","63ebdb103e0d42445b02635e31f67b10352046d16075b7ba905d6a2a31396355","Electric digital gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Digital_Bar_3bar.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Digital_Bar_3bar.png","standalone HiRes texture","68","196","b68ed9e2d7e900c11e7fa4990f8f907e01a44c02e21effb456c98905893fe25f","Electric digital gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Digital_Bar_max.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Digital_Bar_max.png","standalone HiRes texture","68","196","a6d11273392913e214db7ba05cd094c00d99e4b364929cc0721308e9174d32d8","Electric digital gear-gauge state layer","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_1_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_1_Red_Glow.png","standalone HiRes texture","50","60","3a1e96e56ef18ac2f01d294bff892320bd97a5f60ba2c0fe209c674ca4d18aa0","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_1_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_1_Red.png","standalone HiRes texture","50","60","3a1e96e56ef18ac2f01d294bff892320bd97a5f60ba2c0fe209c674ca4d18aa0","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_1.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_1.png","standalone HiRes texture","50","60","e158ab58ff1ab8e50f78e0f00ca0e5a6ce7dfdda2b07f43e72cdd7e29574fc8d","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_2_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_2_Red_Glow.png","standalone HiRes texture","50","60","165618b679e4839f69783e5da9bdbc73fd5f03f4ceb1d01fc0da8d3598fe2d91","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_2_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_2_Red.png","standalone HiRes texture","50","60","2a60682a61e1a83660c5c05de0b549774318afaf360555d134583c3a009fb381","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_2.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_2.png","standalone HiRes texture","50","60","7aa3c9fe0ce026927c30fb7abb49b1083eacf49dd3452885009ab45704ef09ae","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_3_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_3_Red_Glow.png","standalone HiRes texture","50","60","f6bc327dd69b964f851c2c3ca7e9750a5572edaa443b78b6f29622fe4164761c","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_3_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_3_Red.png","standalone HiRes texture","50","60","be16961cb770c0730dfe2fd7a730feb3af5f6dd52e282736a32f322fe429b92e","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_3.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_3.png","standalone HiRes texture","50","60","04e258604cfd0c816482b66beecc0fb7c08f9b3f9fcbb8d4677da4f5be2508ad","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_4_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_4_Red_Glow.png","standalone HiRes texture","50","60","245dbdcc4b457d1b2daba5579044b3b8fcf04ba207701f99de85d1072fa1a36c","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_4_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_4_Red.png","standalone HiRes texture","50","60","d75925c4d53ef489d39291ab051c3d764a8831e3cc9a985d680a8395e54e65f2","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_4.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_4.png","standalone HiRes texture","50","60","7ba3c39bba9b98601f4d18d23ba56b2d0f1d601384ec76525b3e3c49e27fe901","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Arc_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Arc_Red_Glow.png","standalone HiRes texture","116","44","0ba3efb5c99f4e993e333b2ef7e1a4ed4e5a8802e53e19000c5dc9d6bd98a143","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Arc_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Arc_Red.png","standalone HiRes texture","116","44","553dc3931d49beffc98a6752315df7de7027805a65d407206e57be96b78976de","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Arc.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Arc.png","standalone HiRes texture","116","44","e8bd210a367850d3255db97b5adfb53488b94108ce31e088a9be752a62762b0e","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Drive_Red_Glow.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Drive_Red_Glow.png","standalone HiRes texture","50","60","eb324cef45b726b5b832c205e867e3fe5afb4da5236c071c4a80b8f3dbf27739","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Drive_Red.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Drive_Red.png","standalone HiRes texture","50","60","2497e6a439c4f2e5ac584083c9e882257735a26826e206b0c8aa297e0365087a","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Drive.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Drive.png","standalone HiRes texture","50","60","a84bd2c00a3f0b98db3a697aa4a0b54eaf7cb08f435797075b039f42f3add482","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Reverse.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Reverse.png","standalone HiRes texture","50","60","a265e292f1cc0c8a121d7e0c8a3ac16f4e9f7b640a576872d31736b6f62ddfe4","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_1.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_1.png","standalone HiRes texture","32","48","48631e3a1949194702eec868998dc5a8d2dd04ccd4b0e8a19e14d3a82891a452","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_2.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_2.png","standalone HiRes texture","32","48","541f496a4fb4007f758098375e25bd3561971ef1c91e7e4184937e985eebf559","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_3.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_3.png","standalone HiRes texture","32","48","6aaeaef7799e76db4cfc62d3d138e02eba92f2ca1bedd3a143ae51492f40e313","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_4.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_4.png","standalone HiRes texture","32","48","a0480d557f5957b00e96bb946e853d666a3db5b85b9d805d8b89b11b13384e33","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_Drive.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_Drive.png","standalone HiRes texture","32","48","c66ca4663839e083304589207f8d9bb22e68820f97e3bf37ff5d79cd8c28c618","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Gear_Small_Reverse.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Gear_Small_Reverse.png","standalone HiRes texture","32","48","741263f9bb6da76c951d635fe7bff4dd51b1a2ea7132720e4ee12b1f8f2f1f0e","Electric gear and shift-state texture","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_PWR.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_PWR.png","standalone HiRes texture","67","42","a843237bcd7052b5a213ab80d9843975174c1f8cde927b7e3e53a0762aec3b89","Electric regeneration/power label","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_RGN.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_RGN.png","standalone HiRes texture","67","42","1fa50c2f90bc88081bbeea95e38ca18832ff00cfc6992aeafb0088c8afe65030","Electric regeneration/power label","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed0.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed0.png","standalone HiRes texture","120","186","52f8f2032f56652c4d812d205d1e533f4738948c24468c5bd2cdeb5e7d8697d6","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
